Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2025-12-26,Q (Aug 2026),21.1000,21.5500,21.1000,21.4800,21.475,0.3755,464,0,1313
2025-12-29,Q (Aug 2026),21.4300,21.5100,21.3500,21.4000,21.4176,-0.0574,219,0,1371
2025-12-30,Q (Aug 2026),21.4000,21.4000,21.2900,21.3500,21.375,-0.0426,212,0,1494
2025-12-31,Q (Aug 2026),21.4000,21.5000,21.4000,21.4700,21.4327,0.0577,289,0,1691
2026-01-02,Q (Aug 2026),21.4000,21.5000,21.3700,21.4000,21.45,0.0173,195,0,1796
2026-01-05,Q (Aug 2026),21.3500,21.4500,21.3000,21.4500,21.425,-0.025,526,0,2153
2026-01-06,Q (Aug 2026),21.4000,21.4500,21.3500,21.4000,21.375,-0.050,107,0,2200
2026-01-07,Q (Aug 2026),21.4500,21.6200,21.4200,21.5600,21.5982,0.2232,686,0,2646
2026-01-08,Q (Aug 2026),21.5000,21.5500,21.4000,21.4000,21.425,-0.1732,164,0,2621
2026-01-09,Q (Aug 2026),21.3500,21.4400,21.1900,21.2500,21.225,-0.200,286,0,2660
2026-01-12,Q (Aug 2026),21.4000,21.4500,21.2000,21.2500,21.2578,0.0328,194,0,2744
2026-01-13,Q (Aug 2026),21.2000,21.5000,21.0500,21.3000,21.30,0.0422,477,0,2900
2026-01-14,Q (Aug 2026),21.4000,21.6500,21.3400,21.4500,21.4828,0.1828,467,0,3014
2026-01-15,Q (Aug 2026),21.3500,21.5000,21.2500,21.3500,21.3497,-0.1331,426,0,3071
2026-01-16,Q (Aug 2026),21.3900,21.4700,21.2500,21.3500,21.3773,0.0276,232,0,3140
2026-01-20,Q (Aug 2026),21.5300,21.7500,21.4500,21.6000,21.525,0.1477,296,0,3249
2026-01-21,Q (Aug 2026),21.7500,21.7800,21.1700,21.2000,21.2507,-0.2743,1247,0,3548
2026-01-22,Q (Aug 2026),21.1000,21.3000,21.0600,21.2000,21.2196,-0.0311,1508,0,4007
2026-01-23,Q (Aug 2026),21.2500,21.3000,21.1100,21.2500,21.275,0.0554,850,0,4189
2026-01-26,Q (Aug 2026),21.3500,21.4000,21.1500,21.3800,21.375,0.100,677,0,4377
2026-01-27,Q (Aug 2026),21.3200,21.5000,21.3000,21.4400,21.4722,0.0972,510,0,4538
2026-01-28,Q (Aug 2026),21.4000,21.6000,21.3500,21.4900,21.5067,0.0345,774,0,4694
2026-01-29,Q (Aug 2026),21.5000,21.8800,21.5000,21.6500,21.6692,0.1625,1013,0,4873
2026-01-30,Q (Aug 2026),21.7000,21.8700,21.5000,21.7500,21.7301,0.0609,974,0,5127
2026-02-02,Q (Aug 2026),22.2000,22.4000,21.3700,21.4700,21.4766,-0.2535,1183,0,5475
2026-02-03,Q (Aug 2026),21.4500,21.8500,21.4000,21.6900,21.6952,0.2186,783,0,5736
2026-02-04,Q (Aug 2026),21.6500,22.0100,21.6000,21.8500,21.95,0.2548,1715,0,6033
2026-02-05,Q (Aug 2026),21.8500,22.2500,21.8500,22.1700,22.1508,0.2008,2680,0,6654
2026-02-06,Q (Aug 2026),22.2600,22.3500,21.5500,21.6200,21.6494,-0.5014,2308,0,6703
2026-02-09,Q (Aug 2026),21.5000,21.6200,21.2000,21.5100,21.525,-0.1244,1312,0,7040
2026-02-10,Q (Aug 2026),21.5000,21.8000,21.4000,21.7800,21.775,0.250,643,0,7158
2026-02-11,Q (Aug 2026),21.8000,21.9000,21.5800,21.7700,21.775,0.000,907,0,7378
2026-02-12,Q (Aug 2026),21.8000,22.1000,21.6000,21.9800,22.0406,0.2656,1788,0,7649
2026-02-13,Q (Aug 2026),22.0000,22.3700,21.8000,22.0800,22.0605,0.0199,2445,0,8265
2026-02-17,Q (Aug 2026),22.2500,22.3800,21.7500,21.8200,21.7626,-0.2979,3858,0,8571
2026-02-18,Q (Aug 2026),21.8000,22.1000,21.7300,21.9200,21.9842,0.2216,2683,0,8983
2026-02-19,Q (Aug 2026),21.8800,22.2500,21.8500,22.1300,22.1485,0.1643,3132,0,9062
2026-02-20,Q (Aug 2026),22.0900,22.2500,21.8500,21.9100,21.9712,-0.1773,2430,0,9299
2026-02-23,Q (Aug 2026),22.0000,22.3000,21.9500,22.1200,22.1996,0.2284,2169,0,9364
2026-02-24,Q (Aug 2026),22.0700,22.2100,21.8800,22.0700,22.0527,-0.1469,2214,0,9117
2026-02-25,Q (Aug 2026),22.1000,22.1500,21.9000,21.9000,21.966,-0.0867,3750,0,9817
2026-02-26,Q (Aug 2026),21.9500,22.2800,21.9000,22.2200,22.175,0.209,3782,0,9870
2026-02-27,Q (Aug 2026),22.2500,22.5100,22.2000,22.3300,22.325,0.150,3975,0,10091
2026-03-02,Q (Aug 2026),23.0000,23.6700,22.0500,22.4500,22.4509,0.1259,15703,0,12418
2026-03-03,Q (Aug 2026),22.4000,23.2000,22.4000,22.5800,22.525,0.0741,5077,0,12763
2026-03-04,Q (Aug 2026),22.6300,22.8000,22.1600,22.3200,22.3061,-0.2189,2766,0,12781
2026-03-05,Q (Aug 2026),22.3000,22.8500,22.2300,22.6700,22.70,0.3939,4862,0,13530
2026-03-06,Q (Aug 2026),22.6500,23.5700,22.6000,23.3100,23.40,0.70,5573,0,14355
2026-03-09,Q (Aug 2026),23.5900,24.4500,22.9500,23.2000,23.1287,-0.2713,5721,0,14498
2026-03-10,Q (Aug 2026),23.2500,23.6000,22.9000,23.4800,23.525,0.3963,6003,0,14581
2026-03-11,Q (Aug 2026),23.4500,23.6100,23.2000,23.2500,23.2236,-0.3014,3486,0,14992
2026-03-12,Q (Aug 2026),23.2200,23.7000,23.2100,23.6000,23.6507,0.4271,3839,0,15614
2026-03-13,Q (Aug 2026),23.7000,23.9500,23.4500,23.9400,23.9066,0.2559,3769,0,15948
2026-03-16,Q (Aug 2026),24.0000,24.0700,23.1800,23.2500,23.2643,-0.6423,6328,0,16011
2026-03-17,Q (Aug 2026),23.2800,23.4500,22.9500,23.2000,23.2003,-0.0640,4177,0,16150
2026-03-18,Q (Aug 2026),23.2400,24.0500,23.0000,24.0000,23.9318,0.7315,6504,0,16363
2026-03-19,Q (Aug 2026),24.0200,24.4700,23.5200,23.8000,23.8006,-0.1312,7993,0,17096
2026-03-20,Q (Aug 2026),23.7700,24.3500,23.7000,24.1200,24.3012,0.5006,6112,0,17683
2026-03-23,Q (Aug 2026),24.3500,24.5700,23.1500,23.4900,23.5495,-0.7517,7037,0,17754
2026-03-24,Q (Aug 2026),23.4500,23.8200,23.3000,23.5000,23.7462,0.1967,6240,0,17971
2026-03-25,Q (Aug 2026),23.4500,23.7800,23.3000,23.5500,23.6417,-0.1045,3603,0,17812
2026-03-26,Q (Aug 2026),23.5000,24.2000,23.4700,23.9600,24.13,0.4883,4828,0,18143
2026-03-27,Q (Aug 2026),23.9500,25.0000,23.8200,24.8700,24.9184,0.7884,6982,0,18229
2026-03-30,Q (Aug 2026),24.9500,25.0900,24.4600,24.9800,24.9545,0.0361,6089,0,18541
2026-03-31,Q (Aug 2026),24.9700,25.0200,24.0200,24.2200,24.3003,-0.6542,11002,0,19419
2026-04-01,Q (Aug 2026),24.1500,24.2500,23.7200,23.8500,23.8455,-0.4548,6415,0,19653
2026-04-02,Q (Aug 2026),23.8000,24.5200,23.6500,23.7600,23.6692,-0.1763,7483,0,19931
2026-04-06,Q (Aug 2026),23.7900,24.8300,23.2100,23.4700,23.5406,-0.1286,8632,0,20367
2026-04-07,Q (Aug 2026),23.4800,24.0200,23.3800,23.5500,23.6074,0.0668,7845,0,20881
2026-04-08,Q (Aug 2026),23.5000,23.6100,22.5500,22.6800,22.6014,-1.0060,12200,0,21408
2026-04-09,Q (Aug 2026),22.6500,22.8000,22.1500,22.2500,22.325,-0.2764,6264,0,21159
2026-04-10,Q (Aug 2026),22.2500,22.5000,22.2000,22.3300,22.45,0.125,6888,0,20951
2026-04-13,Q (Aug 2026),22.8000,22.9800,21.9700,21.9700,22.0444,-0.4056,5607,0,20675
2026-04-14,Q (Aug 2026),21.9500,22.0000,21.7500,21.8500,21.9009,-0.1435,8006,0,21182
2026-04-15,Q (Aug 2026),21.8000,22.1500,21.7500,21.9500,21.9922,0.0913,7137,0,21291
2026-04-16,Q (Aug 2026),21.9000,22.1500,21.8300,21.9500,21.925,-0.0672,4922,0,21399
2026-04-17,Q (Aug 2026),21.9300,21.9600,21.5500,21.9200,21.8505,-0.0745,4398,0,21571
2026-04-20,Q (Aug 2026),22.1300,22.4500,21.9500,22.0800,22.1072,0.2567,4841,0,21229
2026-04-21,Q (Aug 2026),22.1000,22.4500,21.9000,22.1900,22.3009,0.1937,6816,0,21071
2026-04-22,Q (Aug 2026),22.1700,22.2500,22.0500,22.1700,22.1967,-0.1042,3829,0,21534
2026-04-23,Q (Aug 2026),22.1600,22.6200,22.0500,22.2400,22.2092,0.0125,8143,0,23031
2026-04-24,Q (Aug 2026),22.2000,22.3500,22.0200,22.2600,22.2935,0.0843,3943,0,23183
2026-04-27,Q (Aug 2026),22.2500,22.3000,22.1000,22.1700,22.1997,-0.0938,4121,0,23578
2026-04-28,Q (Aug 2026),22.1600,22.4000,21.9800,21.9900,22.0042,-0.1955,4191,0,23279
2026-04-29,Q (Aug 2026),22.0000,22.3100,21.8500,22.2800,22.1941,0.1899,7896,0,23507
2026-04-30,Q (Aug 2026),22.2000,22.3700,21.8000,21.8500,21.85,-0.3441,4273,0,23659
2026-05-01,Q (Aug 2026),21.8000,22.0100,21.6500,22.0100,21.8827,0.0327,4515,0,24094
2026-05-04,Q (Aug 2026),21.9500,22.2700,21.6500,22.1600,22.125,0.2423,6623,0,25145
2026-05-05,Q (Aug 2026),22.0900,22.2500,21.8500,22.0700,22.2148,0.0898,5661,0,25434
2026-05-06,Q (Aug 2026),22.0500,22.0500,21.6200,21.9300,21.9174,-0.2974,5188,204,25796
2026-05-07,Q (Aug 2026),21.9000,22.0100,21.7500,21.9600,21.855,-0.0624,6519,420,26941
2026-05-08,Q (Aug 2026),22.0000,22.0000,21.7700,21.9500,21.9683,0.1133,6736,0,28378
2026-05-11,Q (Aug 2026),21.9000,22.2500,21.9000,22.1800,22.225,0.2567,6564,0,29741
2026-05-12,Q (Aug 2026),22.1500,22.3800,21.8700,22.0000,21.959,-0.266,12852,0,31455
2026-05-13,Q (Aug 2026),21.9700,22.3300,21.9000,22.2400,22.25,0.291,6254,0,31581
2026-05-14,Q (Aug 2026),22.2000,22.4500,22.0200,22.1800,22.1917,-0.0583,11195,0,32512
2026-05-15,Q (Aug 2026),22.1500,22.6500,22.1400,22.2100,22.2302,0.0385,13057,0,33260
2026-05-18,Q (Aug 2026),22.1900,22.3500,21.9200,22.1500,22.0921,-0.1381,17865,0,34595
2026-05-19,Q (Aug 2026),22.1000,22.2500,21.9200,22.1600,22.1966,0.1045,13848,0,35223
2026-05-20,Q (Aug 2026),22.2000,22.3700,21.9000,21.9600,21.9483,-0.2483,13741,0,38420
2026-05-21,Q (Aug 2026),21.9500,22.0800,21.5700,21.7200,21.675,-0.2733,11298,0,39418
2026-05-22,Q (Aug 2026),21.7000,21.9200,21.6500,21.7900,21.7998,0.1248,14590,0,39547
2026-05-26,Q (Aug 2026),21.7000,21.7000,21.3000,21.3700,21.4475,-0.3523,11183,0,39526
2026-05-27,Q (Aug 2026),21.3500,21.4700,21.1500,21.1600,21.20,-0.2475,11947,0,41303
2026-05-28,Q (Aug 2026),21.1500,21.5200,20.8500,21.0000,21.05,-0.15,12999,0,42863
2026-05-29,Q (Aug 2026),20.9500,21.0200,20.7000,20.8300,20.8425,-0.2075,10798,0,44756
2026-06-01,Q (Aug 2026),20.8000,21.2800,20.7700,21.2400,21.2214,0.3789,16663,0,46099
2026-06-02,Q (Aug 2026),21.2300,21.3500,21.0300,21.1000,21.1025,-0.1189,11689,500,47315
2026-06-03,Q (Aug 2026),21.1500,21.3700,21.0500,21.3300,21.2497,0.1472,15178,0,47685
2026-06-04,Q (Aug 2026),21.3400,21.4700,20.7500,20.8500,20.7996,-0.4501,17041,0,50207
2026-06-05,Q (Aug 2026),20.8500,21.5000,20.8100,21.4100,21.1793,0.3797,32240,0,49424
2026-06-08,Q (Aug 2026),21.3500,21.5800,20.7000,20.9100,20.9498,-0.2295,28402,0,52046
2026-06-09,Q (Aug 2026),21.0000,21.8200,20.7100,21.0700,21.1545,0.2047,30579,0,50724
2026-06-10,Q (Aug 2026),21.1000,21.9700,21.0500,21.9000,21.8507,0.6962,28318,0,51615
2026-06-11,Q (Aug 2026),21.9100,22.5400,21.1000,21.2100,21.201,-0.6497,30601,0,53434
2026-06-12,Q (Aug 2026),21.1900,21.3000,20.6500,20.6700,20.7014,-0.4996,28723,0,57088
2026-06-15,Q (Aug 2026),20.5000,20.5000,19.7500,19.8000,19.7563,-0.9451,33642,600,60496
2026-06-16,Q (Aug 2026),19.8700,20.0000,19.7000,19.8000,19.827,0.0707,34685,0,60433
2026-06-17,Q (Aug 2026),19.8000,20.5500,19.6500,20.1800,20.3117,0.4847,67619,0,66498
2026-06-18,Q (Aug 2026),20.1000,20.1700,19.8000,19.8700,19.9209,-0.3908,44434,0,67097
2026-06-22,Q (Aug 2026),19.8500,20.1300,19.3700,19.6500,19.6583,-0.2626,49865,53,71301
2026-06-23,Q (Aug 2026),19.6400,20.4400,19.6300,20.1700,20.2839,0.6256,61705,134,71787
2026-06-24,Q (Aug 2026),20.2000,20.3600,19.7100,19.7500,20.1412,-0.1427,54926,10,76075
2026-06-25,Q (Aug 2026),19.7500,20.0200,19.4400,19.7400,19.8393,-0.3019,52185,276,78898
2026-06-26,Q (Aug 2026),19.8000,20.4200,19.6200,19.9500,19.8178,-0.0215,55833,0,80108
2026-06-29,Q (Aug 2026),20.1000,20.1000,19.2200,19.3000,19.2634,-0.5544,47427,0,82938
2026-06-30,Q (Aug 2026),19.3500,19.3800,18.8000,19.0200,18.949,-0.3144,50491,83,90100
2026-07-01,Q (Aug 2026),19.0500,19.2200,18.8500,19.1700,19.0954,0.1464,58021,911,96910
2026-07-02,Q (Aug 2026),19.1600,19.3000,18.7000,19.0200,18.9641,-0.1313,58798,0,98392
2026-07-06,Q (Aug 2026),19.0200,19.0300,18.5000,18.5800,18.6039,-0.3602,57605,0,105708
2026-07-07,Q (Aug 2026),18.6000,18.9000,18.4500,18.6800,18.6997,0.0958,71643,0,111765
2026-07-08,Q (Aug 2026),18.7500,19.5200,18.6000,19.0200,18.8545,0.1548,97692,0,123568
2026-07-09,Q (Aug 2026),19.0000,19.0200,18.6000,18.6500,18.6556,-0.1989,56181,0,129926
2026-07-10,Q (Aug 2026),18.6500,19.0000,18.2300,18.3000,18.2982,-0.3574,77715,0,143934
2026-07-13,Q (Aug 2026),18.6000,18.9000,18.2500,18.8000,18.7312,0.4330,85070,0,151749
2026-07-14,Q (Aug 2026),18.8300,18.9500,18.2000,18.5000,18.5165,-0.2147,75542,0,161202
2026-07-15,Q (Aug 2026),18.4500,18.5700,18.0200,18.1500,18.0542,-0.4623,89804,0,170021
2026-07-16,Q (Aug 2026),18.1500,18.7000,18.0500,18.6600,18.508,0.4538,89500,580,177151
2026-07-17,Q (Aug 2026),18.6000,19.6200,18.5500,19.2500,19.3004,0.7924,141962,660,180861
2026-07-20,Q (Aug 2026),19.2000,19.3500,18.4500,19.0500,18.9656,-0.3348,112851,882,191178
2026-07-21,Q (Aug 2026),19.0000,19.1500,18.3000,18.4300,18.4089,-0.5567,92417,0,201857
2026-07-22,Q (Aug 2026),18.3500,18.8000,18.3400,18.4000,18.5033,0.0944,84862,766,197194
2026-07-23,Q (Aug 2026),18.4500,20.0000,18.3500,19.3800,19.5133,1.0100,134056,0,189562
2026-07-24,Q (Aug 2026),19.4500,19.6500,18.7500,19.2500,19.231,-0.2823,87318,0,185693
2026-07-27,Q (Aug 2026),19.1000,19.5500,18.4000,19.1500,19.1398,-0.0912,96817,0,173484
2026-07-28,Q (Aug 2026),19.1000,19.5000,18.7300,19.0500,18.9983,-0.1415,87667,576,168762
2026-07-29,Q (Aug 2026),19.0500,20.6600,18.7300,20.3700,20.3094,1.3111,156227,2477,166083
2026-07-30,Q (Aug 2026),20.4000,20.4500,18.5700,18.7500,18.7716,-1.5378,106283,105,162902
2026-07-31,Q (Aug 2026),18.8500,19.3800,18.0000,18.4000,18.1046,-0.6670,101248,0,159237
2026-08-03,Q (Aug 2026),18.0000,18.1000,17.7500,17.8500,17.9466,-0.1580,85707,1098,157864
2026-08-04,Q (Aug 2026),17.8500,18.1000,17.5700,17.9500,18.0473,0.1007,92006,282,151170
2026-08-05,Q (Aug 2026),17.9500,18.3000,17.2500,17.6000,17.4302,-0.6171,97587,312,144819
2026-08-06,Q (Aug 2026),17.5500,17.8000,17.0000,17.2000,17.0952,-0.3350,83811,96,138116
2026-08-07,Q (Aug 2026),17.1500,17.3600,16.8500,17.0100,16.9913,-0.1039,70639,0,128110
2026-08-10,Q (Aug 2026),17.0000,17.1500,16.7000,16.9700,16.9577,-0.0336,57171,275,119081
2026-08-11,Q (Aug 2026),16.9000,17.0500,16.7000,16.7500,16.7881,-0.1696,67694,520,107570
2026-08-12,Q (Aug 2026),16.8000,16.8500,15.9500,16.0600,16.0226,-0.7655,74279,0,94437
2026-08-13,Q (Aug 2026),16.0500,16.2000,15.8000,15.9300,16.001,-0.0216,60244,0,81738
2026-08-14,Q (Aug 2026),15.9500,16.0500,15.5000,15.6000,15.5594,-0.4416,55815,0,72645
2026-08-17,Q (Aug 2026),15.6000,15.8100,15.2800,15.6000,15.6125,0.0531,61160,0,60340
2026-08-18,Q (Aug 2026),15.6000,16.1000,15.5800,16.0000,15.8653,0.2528,41445,65,49633
2026-08-19,Q (Aug 2026),15.9500,16.4300,15.2500,15.4000,15.29,-0.5753,2633,0,48235
