Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2026-02-02,U (Sep 2026),22.4000,22.5500,21.7000,21.8100,21.825,-0.200,111,0,1563
2026-02-03,U (Sep 2026),21.7600,22.1300,21.7600,21.9900,21.9536,0.1286,58,0,1557
2026-02-04,U (Sep 2026),21.9200,22.2500,21.9100,22.1400,22.175,0.2214,149,0,1617
2026-02-05,U (Sep 2026),22.1500,22.5000,22.1000,22.4200,22.4237,0.2487,225,0,1715
2026-02-06,U (Sep 2026),22.4900,22.6300,21.9000,21.9000,21.953,-0.4707,163,0,1784
2026-02-09,U (Sep 2026),21.7500,21.9000,21.6000,21.8500,21.825,-0.128,403,0,1854
2026-02-10,U (Sep 2026),21.7500,22.0500,21.7500,22.0500,22.025,0.200,61,0,1835
2026-02-11,U (Sep 2026),22.0500,22.1000,21.9000,22.0000,22.025,0.000,75,0,1821
2026-02-12,U (Sep 2026),22.0500,22.4000,21.8900,22.3800,22.35,0.325,561,0,1944
2026-02-13,U (Sep 2026),22.2300,22.6500,22.1000,22.3700,22.3742,0.0242,284,0,2093
2026-02-17,U (Sep 2026),22.4500,22.6500,22.1200,22.1200,22.1682,-0.2060,304,0,2176
2026-02-18,U (Sep 2026),22.1700,22.4200,22.0500,22.2600,22.2995,0.1313,828,0,2208
2026-02-19,U (Sep 2026),22.2200,22.6000,22.2000,22.4700,22.4661,0.1666,923,0,2458
2026-02-20,U (Sep 2026),22.4500,22.5700,22.2000,22.3000,22.3715,-0.0946,756,0,2556
2026-02-23,U (Sep 2026),22.3600,22.7000,22.3200,22.4200,22.525,0.1535,639,0,2580
2026-02-24,U (Sep 2026),22.3700,22.6000,22.2800,22.4500,22.475,-0.050,1281,0,2978
2026-02-25,U (Sep 2026),22.4500,22.5500,22.2700,22.3000,22.325,-0.150,1505,0,3127
2026-02-26,U (Sep 2026),22.3500,22.6500,22.2700,22.5300,22.525,0.200,1175,0,3379
2026-02-27,U (Sep 2026),22.5900,22.8500,22.5500,22.6700,22.675,0.150,1564,0,3638
2026-03-02,U (Sep 2026),23.3500,23.8100,22.4000,22.8000,22.775,0.100,1794,0,3783
2026-03-03,U (Sep 2026),22.8000,23.4100,22.7500,22.9000,22.825,0.050,1776,0,4048
2026-03-04,U (Sep 2026),22.8700,23.0500,22.5000,22.7000,22.6425,-0.1825,958,0,4267
2026-03-05,U (Sep 2026),22.6100,23.5000,22.6100,22.9500,22.9992,0.3567,1200,0,4614
2026-03-06,U (Sep 2026),22.8800,23.6700,22.8500,23.4500,23.5664,0.5672,2646,0,4921
2026-03-09,U (Sep 2026),23.2700,24.5000,23.1700,23.3700,23.325,-0.2414,3177,0,5609
2026-03-10,U (Sep 2026),23.4500,23.7000,23.1000,23.6000,23.6737,0.3487,2847,0,6113
2026-03-11,U (Sep 2026),23.5700,23.7500,23.4000,23.4500,23.4283,-0.2454,2370,0,6433
2026-03-12,U (Sep 2026),23.4000,23.8500,23.4000,23.7700,23.85,0.4217,1735,0,6650
2026-03-13,U (Sep 2026),23.7700,24.0500,23.6300,24.0200,24.0325,0.1825,2812,0,7370
2026-03-16,U (Sep 2026),24.1100,24.1200,23.4200,23.5000,23.4715,-0.5610,3107,0,7840
2026-03-17,U (Sep 2026),23.5000,23.6000,23.2000,23.4500,23.425,-0.0465,2428,0,7654
2026-03-18,U (Sep 2026),23.4500,24.1500,23.2000,24.0900,24.0431,0.6181,3159,0,7919
2026-03-19,U (Sep 2026),24.1000,24.5000,23.7200,23.9700,23.9481,-0.0950,3957,0,8621
2026-03-20,U (Sep 2026),23.9400,24.4500,23.8700,24.2500,24.4272,0.4791,4429,0,8656
2026-03-23,U (Sep 2026),24.3000,24.6000,23.3900,23.6200,23.6506,-0.7766,4008,0,8524
2026-03-24,U (Sep 2026),23.5800,23.9500,23.4500,23.6500,23.85,0.1994,2281,0,8560
2026-03-25,U (Sep 2026),23.5500,23.9000,23.4500,23.7400,23.825,-0.025,2430,0,9073
2026-03-26,U (Sep 2026),23.6500,24.2000,23.6500,24.0000,24.1496,0.3246,4380,0,9620
2026-03-27,U (Sep 2026),23.9600,24.8500,23.8500,24.7500,24.7818,0.6322,3361,0,9982
2026-03-30,U (Sep 2026),24.8000,24.9200,24.4200,24.8200,24.791,0.0092,3604,0,10120
2026-03-31,U (Sep 2026),24.8200,24.8500,24.0300,24.3000,24.35,-0.441,5263,0,10270
2026-04-01,U (Sep 2026),24.2500,24.3700,23.8200,23.9500,23.9034,-0.4466,4715,0,10898
2026-04-02,U (Sep 2026),23.9000,24.4900,23.7000,23.7900,23.725,-0.1784,4041,0,11210
2026-04-06,U (Sep 2026),23.8000,24.8500,23.0500,23.6500,23.6653,-0.0597,5414,0,11036
2026-04-07,U (Sep 2026),23.6300,24.0800,23.5200,23.7000,23.7369,0.0716,4749,0,11394
2026-04-08,U (Sep 2026),23.6500,23.7500,22.8200,22.9500,22.8944,-0.8425,5300,0,12146
2026-04-09,U (Sep 2026),22.9000,23.0200,22.5000,22.6200,22.6755,-0.2189,4209,0,12320
2026-04-10,U (Sep 2026),22.6000,22.8300,22.5500,22.6700,22.7908,0.1153,2945,0,12532
2026-04-13,U (Sep 2026),23.0500,23.1100,22.3900,22.3900,22.4304,-0.3604,4246,0,13429
2026-04-14,U (Sep 2026),22.3500,22.4000,22.2000,22.2600,22.3165,-0.1139,4228,0,13565
2026-04-15,U (Sep 2026),22.2000,22.5000,22.1500,22.3500,22.3925,0.0760,3882,0,14078
2026-04-16,U (Sep 2026),22.3500,22.5100,22.2600,22.3400,22.3491,-0.0434,4225,0,14482
2026-04-17,U (Sep 2026),22.3100,22.3800,22.0500,22.3200,22.2577,-0.0914,3042,0,14494
2026-04-20,U (Sep 2026),22.5000,22.6600,22.3200,22.4500,22.5058,0.2481,3776,0,14686
2026-04-21,U (Sep 2026),22.4700,22.8000,22.3000,22.5300,22.6738,0.1680,5459,0,14189
2026-04-22,U (Sep 2026),22.5000,22.6100,22.4500,22.5100,22.5076,-0.1662,3904,0,14719
2026-04-23,U (Sep 2026),22.4700,22.8400,22.4000,22.5600,22.5546,0.0470,6083,0,15235
2026-04-24,U (Sep 2026),22.5500,22.6200,22.3700,22.5400,22.565,0.0104,3343,0,15122
2026-04-27,U (Sep 2026),22.5600,22.6500,22.3700,22.5200,22.5694,0.0044,3902,0,15608
2026-04-28,U (Sep 2026),22.5500,22.8000,22.4000,22.4200,22.4653,-0.1041,3897,0,15867
2026-04-29,U (Sep 2026),22.4000,22.6100,22.3000,22.6000,22.534,0.0687,5125,0,16266
2026-04-30,U (Sep 2026),22.5500,22.6000,22.1700,22.1900,22.225,-0.309,5834,0,16985
2026-05-01,U (Sep 2026),22.1500,22.3300,22.0000,22.2700,22.225,0.000,4867,0,17767
2026-05-04,U (Sep 2026),22.2000,22.5200,22.0000,22.4600,22.4218,0.1968,6598,0,18341
2026-05-05,U (Sep 2026),22.4500,22.5500,22.2200,22.3900,22.5419,0.1201,5311,0,19300
2026-05-06,U (Sep 2026),22.3300,22.4000,22.0200,22.2800,22.2913,-0.2506,5563,0,20687
2026-05-07,U (Sep 2026),22.2400,22.3200,22.1000,22.2800,22.1997,-0.0916,4955,0,20350
2026-05-08,U (Sep 2026),22.3200,22.3500,22.1000,22.2800,22.3345,0.1348,6518,0,21269
2026-05-11,U (Sep 2026),22.2700,22.5500,22.2200,22.4700,22.5121,0.1776,5753,0,22898
2026-05-12,U (Sep 2026),22.4900,22.6300,22.2700,22.3800,22.3513,-0.1608,7398,0,22444
2026-05-13,U (Sep 2026),22.3300,22.6200,22.3000,22.5300,22.5766,0.2253,7934,0,24129
2026-05-14,U (Sep 2026),22.5500,22.7100,22.3500,22.5000,22.4993,-0.0773,10654,0,26951
2026-05-15,U (Sep 2026),22.4700,22.8600,22.4500,22.5200,22.575,0.0757,7454,0,27939
2026-05-18,U (Sep 2026),22.4900,22.6100,22.3000,22.5000,22.5004,-0.0746,11232,0,26748
2026-05-19,U (Sep 2026),22.4000,22.6000,22.3200,22.5300,22.5276,0.0272,8324,0,26599
2026-05-20,U (Sep 2026),22.5400,22.6500,22.3000,22.3300,22.325,-0.2026,5481,0,26134
2026-05-21,U (Sep 2026),22.3000,22.4200,22.0000,22.1300,22.10,-0.225,5287,0,25385
2026-05-22,U (Sep 2026),22.1500,22.3000,22.1000,22.1900,22.1961,0.0961,5092,0,25446
2026-05-26,U (Sep 2026),22.0500,22.1500,21.8000,21.8800,21.925,-0.2711,4871,0,25592
2026-05-27,U (Sep 2026),21.8500,21.9500,21.6500,21.6700,21.7057,-0.2193,5133,0,25710
2026-05-28,U (Sep 2026),21.6600,21.9500,21.4100,21.5500,21.5825,-0.1232,4926,0,26296
2026-05-29,U (Sep 2026),21.5200,21.6000,21.3000,21.4100,21.40,-0.1825,5040,0,26786
2026-06-01,U (Sep 2026),21.4500,21.7700,21.3500,21.7300,21.7163,0.3163,7153,0,28221
2026-06-02,U (Sep 2026),21.7500,21.8000,21.5600,21.6700,21.6631,-0.0532,6706,400,29887
2026-06-03,U (Sep 2026),21.6900,21.8700,21.6200,21.8300,21.7692,0.1061,7314,200,31763
2026-06-04,U (Sep 2026),21.8100,21.9300,21.4500,21.5300,21.475,-0.2942,8318,0,32083
2026-06-05,U (Sep 2026),21.5400,22.0300,21.5000,21.9300,21.775,0.300,12745,0,32470
2026-06-08,U (Sep 2026),21.9500,22.0500,21.3000,21.6000,21.5038,-0.2712,13261,0,31463
2026-06-09,U (Sep 2026),21.6000,22.1800,21.3500,21.6200,21.6951,0.1913,14747,0,30907
2026-06-10,U (Sep 2026),21.6100,22.2700,21.6000,22.2200,22.1764,0.4813,13081,0,31156
2026-06-11,U (Sep 2026),22.2500,22.7200,21.6500,21.7300,21.7018,-0.4746,14569,0,32691
2026-06-12,U (Sep 2026),21.7200,21.8000,21.3000,21.3500,21.3794,-0.3224,10091,0,33056
2026-06-15,U (Sep 2026),21.2000,21.2000,20.6000,20.7200,20.6482,-0.7312,13545,0,32552
2026-06-16,U (Sep 2026),20.7600,20.8700,20.6200,20.7400,20.7353,0.0871,11579,0,32915
2026-06-17,U (Sep 2026),20.7000,21.2500,20.5500,20.9300,21.0532,0.3179,20247,0,35828
2026-06-18,U (Sep 2026),20.9000,20.9100,20.6000,20.6800,20.675,-0.3782,13576,0,34969
2026-06-22,U (Sep 2026),20.7000,20.8500,20.3000,20.5000,20.4978,-0.1772,13789,0,35389
2026-06-23,U (Sep 2026),20.4900,21.1000,20.4900,20.7400,20.8242,0.3264,16718,0,35234
2026-06-24,U (Sep 2026),20.7700,20.8800,20.4100,20.4100,20.6949,-0.1293,13214,0,36220
2026-06-25,U (Sep 2026),20.4000,20.5700,20.2000,20.3400,20.4242,-0.2707,15975,0,38907
2026-06-26,U (Sep 2026),20.4000,20.8300,20.2500,20.5100,20.4315,0.0073,15399,0,40084
2026-06-29,U (Sep 2026),20.5000,20.5100,19.9700,20.0300,20.0277,-0.4038,12320,0,40943
2026-06-30,U (Sep 2026),20.0500,20.1100,19.6300,19.7300,19.7061,-0.3216,11934,0,42708
2026-07-01,U (Sep 2026),19.7000,19.9100,19.5900,19.8400,19.7654,0.0593,12822,720,44074
2026-07-02,U (Sep 2026),19.9100,20.0000,19.5500,19.7900,19.7416,-0.0238,12807,0,44482
2026-07-06,U (Sep 2026),19.8000,19.8300,19.4100,19.5200,19.5502,-0.1914,12643,8,45636
2026-07-07,U (Sep 2026),19.5000,19.7600,19.4000,19.5500,19.5978,0.0476,15518,0,45439
2026-07-08,U (Sep 2026),19.6000,20.1800,19.4700,19.7800,19.6425,0.0447,23316,0,47594
2026-07-09,U (Sep 2026),19.7500,19.7700,19.5000,19.6100,19.6142,-0.0283,16471,0,49049
2026-07-10,U (Sep 2026),19.6100,19.8800,19.3500,19.3800,19.4477,-0.1665,18378,0,48562
2026-07-13,U (Sep 2026),19.4500,19.8000,19.3500,19.7200,19.6476,0.1999,20675,0,51092
2026-07-14,U (Sep 2026),19.7400,19.8400,19.3100,19.4700,19.5489,-0.0987,20711,0,53388
2026-07-15,U (Sep 2026),19.5000,19.6000,19.1500,19.2200,19.2317,-0.3172,18720,133,56942
2026-07-16,U (Sep 2026),19.2000,19.5800,19.1500,19.5700,19.4492,0.2175,20931,0,59114
2026-07-17,U (Sep 2026),19.5500,20.2700,19.5500,19.9200,19.9508,0.5016,32199,38,60648
2026-07-20,U (Sep 2026),19.9500,20.0000,19.3400,19.8000,19.7536,-0.1972,30659,0,62131
2026-07-21,U (Sep 2026),19.8000,19.8700,19.3000,19.4200,19.4453,-0.3083,30554,0,63906
2026-07-22,U (Sep 2026),19.4000,19.7500,19.3700,19.5100,19.5928,0.1475,42319,270,68981
2026-07-23,U (Sep 2026),19.6000,20.5700,19.5000,20.1100,20.2246,0.6318,71969,0,74066
2026-07-24,U (Sep 2026),20.1000,20.3200,19.7000,19.9500,19.9851,-0.2395,57665,0,76141
2026-07-27,U (Sep 2026),19.9000,20.1500,19.4000,19.8300,19.8291,-0.1560,57869,0,83894
2026-07-28,U (Sep 2026),19.8000,20.0100,19.5000,19.7100,19.7005,-0.1286,58753,144,85099
2026-07-29,U (Sep 2026),19.7000,20.8300,19.4500,20.6500,20.5776,0.8771,90875,2259,91737
2026-07-30,U (Sep 2026),20.7000,20.7000,19.5200,19.6700,19.6787,-0.8989,67036,567,94496
2026-07-31,U (Sep 2026),19.6700,20.0600,19.1800,19.4200,19.2499,-0.4288,63743,0,96018
2026-08-03,U (Sep 2026),19.1500,19.2000,18.9000,19.0800,19.1787,-0.0712,56611,732,103864
2026-08-04,U (Sep 2026),19.1000,19.3100,18.8500,19.2000,19.2542,0.0755,72703,231,112046
2026-08-05,U (Sep 2026),19.2100,19.4000,18.6000,18.7800,18.7083,-0.5459,69487,512,120958
2026-08-06,U (Sep 2026),18.7500,18.9000,18.4500,18.6000,18.5409,-0.1674,57701,89,126912
2026-08-07,U (Sep 2026),18.6000,18.7500,18.5200,18.6700,18.6639,0.1230,63810,0,134027
2026-08-10,U (Sep 2026),18.6500,18.7000,18.4000,18.6000,18.5975,-0.0664,62485,511,144811
2026-08-11,U (Sep 2026),18.6000,18.6500,18.4000,18.4100,18.4293,-0.1682,76743,1227,152310
2026-08-12,U (Sep 2026),18.4000,18.5000,17.9000,18.0200,17.9686,-0.4607,77110,0,163032
2026-08-13,U (Sep 2026),18.0000,18.2000,17.8500,18.0700,18.1145,0.1459,67025,0,174382
2026-08-14,U (Sep 2026),18.0500,18.1500,17.8500,17.9000,17.9201,-0.1944,67159,0,190798
2026-08-17,U (Sep 2026),17.9500,18.2500,17.7700,18.0400,18.0529,0.1328,92724,0,211674
2026-08-18,U (Sep 2026),18.0500,18.3200,18.0000,18.2000,18.1906,0.1377,88296,1244,221384
2026-08-19,U (Sep 2026),18.2500,18.3500,17.5500,17.5500,17.6066,-0.5840,82654,545,218065
2026-08-20,U (Sep 2026),17.5500,18.0000,17.4500,17.7800,17.8009,0.1943,71210,1202,214155
2026-08-21,U (Sep 2026),17.8000,17.8000,17.4500,17.5000,17.5022,-0.2987,59223,669,211143
2026-08-24,U (Sep 2026),17.4500,17.6500,17.4000,17.5500,17.589,0.0868,56169,358,206225
2026-08-25,U (Sep 2026),17.5600,17.6800,17.1800,17.2000,17.2042,-0.3848,46875,191,201227
2026-08-26,U (Sep 2026),17.2000,17.4000,17.0500,17.0500,17.1549,-0.0493,47533,310,194291
2026-08-27,U (Sep 2026),17.0500,17.1500,16.6000,16.7000,16.6614,-0.4935,71295,663,186341
2026-08-28,U (Sep 2026),16.7500,17.1000,16.6500,16.9000,16.9353,0.2739,87874,410,183101
2026-08-31,U (Sep 2026),16.9500,17.4500,16.5400,16.5800,16.5603,-0.3750,63357,0,172712
2026-09-01,U (Sep 2026),16.5700,17.4500,16.5200,17.1800,17.2528,0.6925,98714,340,172964
2026-09-02,U (Sep 2026),17.2500,17.4500,16.5000,16.6000,16.5528,-0.7000,77540,304,158884
2026-09-03,U (Sep 2026),16.6000,16.7500,16.1000,16.1500,16.1381,-0.4147,68803,560,152255
2026-09-04,U (Sep 2026),16.2000,16.3500,15.8500,16.2500,16.2669,0.1288,69682,0,142562
2026-09-08,U (Sep 2026),16.1500,16.7500,16.1500,16.6600,16.6283,0.3614,94928,799,125228
2026-09-09,U (Sep 2026),16.6600,17.1600,16.5000,17.1000,17.052,0.4237,97834,2650,107244
2026-09-10,U (Sep 2026),17.0500,18.3000,16.9000,18.0500,18.1289,1.0769,121275,1750,91131
2026-09-11,U (Sep 2026),18.0500,18.1700,16.4000,16.7500,16.6044,-1.5245,100975,280,78663
2026-09-14,U (Sep 2026),17.3000,18.0000,16.6000,16.8200,16.8509,0.2465,88901,0,64957
2026-09-15,U (Sep 2026),16.8500,17.6100,16.6800,16.9700,17.032,0.1811,67703,24,50591
2026-09-16,U (Sep 2026),16.8500,17.2500,16.5000,16.5500,16.79,-0.242,931,0,48855
